Borough,ID,Survey Date,Survey Year,On-Carriageway (if 1) or Off-Carriageway (if 0),Segregated Lane/Track,Stepped Lane/Track,Partially Segregated Lane/Track,Shared Lane or Footway,Mandatory Cycle Lane,Advisory Cycle Lane,Cycle Lane/Track Priority,Contraflow Lane/Track,Bi-directional,Cycle Bypass,Continuous Cycle Facilities at Bus Stop,Park Route,Waterside Route,Part-time (if 1) or Full-time (if 0),Total Tracks or Lanes,Access Times,Colour
Enfield, RWG276515,14/02/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, opens 8am Mon-Sat and 8.30am Sun and Bank holidays and closes at sunset - 5.15pm as of 14 Feb 18, NONE
TowerHamlets, RWG073360,09/07/2017,2017,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1, None, NONE
TowerHamlets, RWG152850,21/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1, None, NONE
TowerHamlets, RWG109406,21/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Hackney, RWG042293,29/08/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1, None, NONE
Hackney, RWG042294,29/08/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1, None, NONE
TowerHamlets, RWG073438,12/07/2017,2017,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1, None, NONE
TowerHamlets, RWG073421,12/07/2017,2017,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1, None, NONE
TowerHamlets, RWG073391,11/07/2017,2017,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1, None, NONE
TowerHamlets, RWG073422,06/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
TowerHamlets, RWG073361,09/07/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Lewisham, RWG277505,09/03/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
TowerHamlets, RWG109407,21/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Hackney, RWG151569,24/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Lewisham, RWG277497,09/03/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Hackney, RWG042297,29/08/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
TowerHamlets, RWG109411,21/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
TowerHamlets, RWG109415,09/07/2017,2017,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Lewisham, RWG277518,09/03/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Enfield, RWG276519,14/02/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, opens 8am Mon-Sat and 8.30am Sun and Bank holidays and closes at sunset - 5.15pm as of 14 Feb 18, NONE
Redbridge, RWG289961,22/03/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Lewisham, RWG277361,25/01/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1," Sign at entrance reads ""This gate is locked at dusk and will be reopened by 8 AM""", NONE
Newham, RWG290297,05/04/2018,2018,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1, None, NONE
Enfield, RWG276509,14/02/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, opens 8am Mon-Sat and 8.30am Sun and Bank holidays and closes at sunset - 5.15pm as of 14 Feb 18, NONE
Lewisham, RWG205228,01/02/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
TowerHamlets, RWG153254,12/01/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
TowerHamlets, RWG109027,16/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Lewisham, RWG198975,25/01/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, 8am to dusk, NONE
Enfield, RWG150219,19/09/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
TowerHamlets, RWG109014,16/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
TowerHamlets, RWG109018,16/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
TowerHamlets, RWG109032,16/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
TowerHamlets, RWG153253,12/01/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
TowerHamlets, RWG109016,16/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Greenwich, RWG186174,23/01/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
TowerHamlets, RWG109019,16/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1, None, NONE
Lewisham, RWG277465,09/03/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, RED
Redbridge, RWG289950,21/03/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Bromley, RWG205204,17/12/2017,2017,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Lewisham, RWG198976,25/01/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, 8am to dusk, NONE
Hackney, RWG151516,06/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Bromley, RWG205206,17/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Enfield, RWG276520,14/02/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, opens 8am Mon-Sat and 8.30am Sun and Bank holidays and closes at sunset - 5.15pm as of 14 Feb 18, NONE
Lewisham, RWG198977,25/01/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, 8am to dusk, NONE
TowerHamlets, RWG109216,15/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1, None, NONE
TowerHamlets, RWG109011,16/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
TowerHamlets, RWG108721,05/09/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1, None, NONE
Newham, RWG290298,05/04/2018,2018,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1, None, NONE
Greenwich, RWG185808,01/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Lewisham, RWG277521,09/03/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Newham, RWG290279,05/04/2018,2018,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1, None, GREEN
Enfield, RWG276508,14/02/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, opens 8am Mon-Sat and 8.30am Sun and Bank holidays and closes at sunset - 5.15pm as of 14 Feb 18, NONE
Newham, RWG290280,05/04/2018,2018,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1, None, GREEN
TowerHamlets, RWG109380,17/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
TowerHamlets, RWG108998,16/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Lewisham, RWG277526,09/03/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
TowerHamlets, RWG109376,17/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Newham, RWG290281,05/04/2018,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1, None, NONE
TowerHamlets, RWG152322,19/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, dawn to dusk, NONE
Lewisham, RWG205067,29/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Lewisham, RWG205069,29/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
TowerHamlets, RWG109378,17/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
WalthamForest, RWG150302,03/10/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, BUFF/YELLOW
TowerHamlets, RWG152321,19/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, dawn to dusk, NONE
Haringey, RWG279916,20/02/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Newham, RWG290318,06/04/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1, None, NONE
Lewisham, RWG205075,29/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Newham, RWG290317,06/04/2018,2018,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1, None, NONE
TowerHamlets, RWG152331,21/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1, None, NONE
Enfield, RWG187634,25/01/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Enfield, RWG187631,25/01/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
TowerHamlets, RWG153247,12/01/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Hackney, RWG151645,18/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,7, NONE
Newham, RWG290316,06/04/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1, None, NONE
Southwark, RWG207181,04/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Southwark, RWG081954,25/07/2017,2017,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Newham, RWG999454,13/06/2018,2018,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1, None, NONE
Greenwich, RWG185790,01/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Bromley, RWG205177,06/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Southwark, RWG135779,01/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1, None, NONE
Hackney, RWG151539,24/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Enfield, RWG187396,19/01/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, 8am-4.15pm, NONE
Hackney, RWG042180,20/06/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Southwark, RWG107565,23/08/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, 0730 to 2100, NONE
Hackney, RWG151473,06/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Enfield, RWG187404,19/01/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, 8am-4.15pm, NONE
Hackney, RWG151535,24/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Hackney, RWG151484,06/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Hackney, RWG151538,24/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, 7.30am to dusk, NONE
Haringey, RWG280077,23/02/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Hackney, RWG042182,20/06/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Haringey, RWG279989,22/02/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Hackney, RWG097799,19/10/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1, None, BLUE
Hackney, RWG042362,12/09/2017,2017,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Hackney, RWG009003,15/06/2017,2017,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Lewisham, RWG205021,28/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
TowerHamlets, RWG109051,16/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Hackney, RWG151537,24/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, 7.30-dusk, NONE
TowerHamlets, RWG109052,16/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Southwark, RWG107467,16/08/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Haringey, RWG279933,20/02/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Bromley, RWG205051,29/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Bromley, RWG205219,24/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Haringey, RWG279981,22/02/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Bromley, RWG205056,29/11/2017,2017,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1, None, NONE
Newham, RWG999457,13/06/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1, None, NONE
Newham, RWG999456,13/06/2018,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, None, NONE
TowerHamlets, RWG109300,17/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
TowerHamlets, RWG066622,04/09/2017,2017,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1, Mon to Sat 7am-10am and 4pm to 7PM , NONE
Bromley, RWG204948,24/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Newham, RWG999444,19/06/2018,2018,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1, None, NONE
Newham, RWG999438,19/06/2018,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, Mon-Fri 7-10am 4-7pm Sat 10am-7pm, NONE
Bromley, RWG205079,30/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Haringey, RWG280200,05/03/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, none, NONE
Greenwich, RWG276763,10/03/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
TowerHamlets, RWG153829,15/01/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Bromley, RWG277593,14/03/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
TowerHamlets, RWG066696,05/09/2017,2017,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1, Mon-Sat 7-10am 4-7pm, NONE
Newham, RWG999439,19/06/2018,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, Mon-Fri 7-10am 4-7pm Sat 10am-7pm, NONE
Hackney, RWG151541,24/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Bromley, RWG205048,29/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Bromley, RWG204949,24/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Newham, RWG999495,06/08/2018,2018,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1, None, NONE
Hackney, RWG109367,17/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Enfield, RWG187390,05/01/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, park opens 8am/8, NONE
Greenwich, RWG185787,01/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Lewisham, RWG205037,28/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
TowerHamlets, RWG153267,15/01/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, OTHER
Redbridge, RWG221238,09/02/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1, Closes at dusk, BUFF/YELLOW
Lewisham, RWG205031,28/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Bromley, RWG204947,24/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Newham, RWG999515,06/08/2018,2018,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1, None, NONE
Hackney, RWG109366,17/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Enfield, RWG187399,05/01/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, park opens 8am/8, NONE
Greenwich, RWG186158,23/01/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Lewisham, RWG205035,28/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Greenwich, RWG276762,10/03/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Hackney, RWG999764,13/04/2018,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1, None, GREEN
Greenwich, RWG198698,16/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, BUFF/YELLOW
Redbridge, RWG220989,08/02/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Greenwich, RWG185994,13/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, car park closes at 4.00pm. all it says, NONE
Greenwich, RWG185995,13/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, car park closes at 4.00pm. all it says, NONE
Greenwich, RWG198692,16/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Southwark, RWG207224,02/02/2018,2018,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1, None, NONE
Bromley, RWG205095,01/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1, None, NONE
Croydon, RWG204976,27/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Greenwich, RWG276738,08/03/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Haringey, RWG280254,06/03/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Southwark, RWG135870,01/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Haringey, RWG280259,06/03/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Croydon, RWG219159,18/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1, None, NONE
Bromley, RWG278711,16/03/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Barking&Dagenham, RWG290035,23/03/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
CityofLondon, RWG152261,21/12/2017,2017,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1, None, NONE
Bromley, RWG204950,24/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Southwark, RWG107460,16/08/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Haringey, RWG280047,23/02/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
TowerHamlets, RWG066336,30/06/2017,2017,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1, None, NONE
Barking&Dagenham, RWG289795,23/03/2018,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1, None, GREEN
Greenwich, RWG276741,08/03/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Southwark, RWG135841,01/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Southwark, RWG207225,02/02/2018,2018,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1, None, NONE
Redbridge, RWG289954,21/03/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, 8am to dusk, NONE
Redbridge, RWG221105,09/02/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, 8 AM to Dusk , NONE
Southwark, RWG082343,01/08/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, 8am-One hour before dusk., NONE
Croydon, RWG205096,01/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, 8am-4.30pm, NONE
Hackney, RWG151049,23/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Haringey, RWG280239,06/03/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Greenwich, RWG185838,02/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Southwark, RWG135820,01/12/2017,2017,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1, None, NONE
Greenwich, RWG186064,16/11/2017,2017,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Southwark, RWG135812,01/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Greenwich, RWG244577,27/02/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1, None, NONE
Southwark, RWG135852,01/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Greenwich, RWG276842,14/03/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Greenwich, RWG186065,16/11/2017,2017,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Hackney, RWG151048,23/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Southwark, RWG135851,01/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Greenwich, RWG185996,13/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Croydon, RWG218562,08/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
CityofLondon, RWG066603,02/09/2017,2017,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1, at any time, NONE
Enfield, RWG276450,13/02/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, Mon-Sat 8am to 5, NONE
Hackney, RWG151047,23/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Hackney, RWG151550,24/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, 7.30am to 4.30pm, NONE
Islington, RWG151051,23/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Southwark, RWG135850,01/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Croydon, RWG218458,05/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, 9.30pm summer / 4.30pm winter , NONE
Greenwich, RWG276783,13/03/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Haringey, RWG280164,26/02/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Haringey, RWG280165,26/02/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Haringey, RWG280154,26/02/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Barking&Dagenham, RWG289796,23/03/2018,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1, None, GREEN
Southwark, RWG135756,01/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Enfield, RWG150221,19/09/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Haringey, RWG280027,22/02/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Haringey, RWG280044,22/02/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Haringey, RWG280031,22/02/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Southwark, RWG135943,27/07/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Croydon, RWG219061,16/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Croydon, RWG219228,19/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, Jan 8am - 4, NONE
Southwark, RWG082079,27/07/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Redbridge, RWG221291,15/02/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1, opens 8am. closes between 16, NONE
Hackney, RWG008935,13/06/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, 7.30 am to 4.30pm, NONE
Redbridge, RWG221290,15/02/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1, opens 8am. closes between 16, NONE
Southwark, RWG135773,01/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Hackney, RWG151582,14/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, 7.30am-4.30pm, NONE
Greenwich, RWG185998,13/11/2017,2017,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Croydon, RWG219240,19/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, Jan 8am - 4, NONE
Croydon, RWG219456,22/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, Jan 8am - 4, NONE
Lambeth, RWG107729,02/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1, 7.30 am - sunset , NONE
Hackney, RWG008928,13/06/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1, None, NONE
Lambeth, RWG119511,23/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Hackney, RWG151586,14/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1, None, NONE
Southwark, RWG150724,01/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Islington, RWG109275,16/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Lambeth, RWG119508,23/11/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Southwark, RWG135890,04/12/2017,2017,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1, None, NONE
Redbridge, RWG221281,15/02/2018,2018,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1, opens 8am. closes between 16, NONE
